Campaign_ID,Date,Ad_Type,Clicks,Impressions,Conversions,CTR (Click-Through Rate),Conversion_Rate,Revenue_Created,Cost,Owner,Likes,Dislikes,Fraud,Title
755,2023-10-5,Social,416,9387,41,6.82%,3.78%,878,195,0x590FE17AEFE8C5FF128F32AE0929B751222459E4,11,1000,1,Health
756,2023-10-6,Social,409,6950,37,3.53%,7.48%,244,322,0x8B2DC39C7DA341399670F1A157D7172AE57CC7F4,878,270,1,Education
757,2023-10-7,Search,591,2608,29,5.60%,1.65%,192,470,0xCC4FFA901FDDDE4A7257E3D58727C64A0B6EA3FD,950,282,0,Shelter
758,2023-10-8,Search,301,2591,8,2.06%,7.42%,925,104,0xD05B1627C001FA4F5974F27FB7B4396CD601B8E2,297,222,0,Education
759,2023-10-9,Display,584,4721,16,2.18%,1.24%,279,367,0x9642777A3FF529F43128DD66E7FC94FCA022A9EC,879,467,0,Education
760,2023-10-10,Display,385,4788,10,7.65%,8.55%,649,164,0x0C3213AC53C43E2163E042033ACB7FB6A7BB476F,240,758,0,Shelter
761,2023-10-11,Search,276,2550,30,8.55%,4.63%,133,225,0x40E65D5DFBDF26C2FC27DC32FF295988F8F06D74,451,439,1,Social Service
762,2023-10-12,Search,673,5746,19,8.78%,3.53%,547,103,0x28521F5658E0532C9F3630BAE3D743E0D9AAF5FD,345,284,0,Sports
763,2023-10-13,Social,254,2786,17,5.39%,6.84%,269,195,0x6B1E1E45381C0FB41DD0C0DCA07E8C61B31F44B9,533,253,0,Environment
764,2023-10-14,Display,450,3163,48,2.73%,5.22%,928,429,0x87FA5D3A6E47EE2D5856D9BD617EA011166D75A6,504,307,1,Health
765,2023-10-15,Search,599,8729,13,7.74%,1.90%,350,347,0x198355879C3FA4F86E5D16D440D38A68B2A30DDC,33,743,1,Food
766,2023-10-16,Search,962,2278,23,2.45%,7.31%,387,184,0xCAADFFC2AC2EF83386836C47384E5B4282B8A75B,208,583,0,Sports
767,2023-10-17,Display,216,2189,45,1.54%,9.78%,828,260,0xA67B8045D21155D9E0838537EE3A4606B42561BB,24,305,0,Food
768,2023-10-18,Search,100,7039,6,1.33%,5.98%,666,490,0x9FE5C12DA38C457369B07E6B4085FA437F347DD6,100,255,1,Shelter
769,2023-10-19,Social,169,2244,10,4.80%,3.90%,373,164,0xA68264C4BBE5BFE00F80A14EFF1787EC72ADC521,925,598,0,Social Service
770,2023-10-20,Social,617,2167,17,9.78%,8.71%,843,261,0xE7771552ECE217EA78FA22C2282320433A06CE04,502,525,0,Health
771,2023-10-21,Display,922,9089,50,5.69%,5.41%,276,428,0x431F16AE5EAD775226C9A1069A39348B756FC8E5,817,789,1,Sports
772,2023-10-22,Display,733,8987,47,5.13%,9.63%,627,428,0x950946FE4B354398155FE5AF94BF8B6922E8509C,296,975,1,Food
773,2023-10-23,Search,424,3737,35,9.82%,9.13%,907,109,0x4F53E1ED78C74B66AB9848A4EEB79242875BA1B8,704,94,1,Health
774,2023-10-24,Social,345,9303,40,7.95%,4.27%,252,497,0xB6D39764B93E5F6F1E5F5A2CE42D035C76B9B47E,994,908,0,Education
775,2023-10-25,Display,978,2896,29,3.69%,5.88%,344,344,0x06153DDC1C8ED248E12FD85A68D4FF4FD87EF051,532,497,0,Sports
776,2023-10-26,Display,529,2227,19,9.60%,2.48%,649,173,0x5EBE5B253690BDF472F71F056743C00E3884CB55,889,329,0,Social Service
777,2023-10-27,Search,826,5322,46,4.05%,1.82%,539,327,0xEABA39E669BFC09C62EA20EF444D852E8824C9DA,861,828,0,Shelter
778,2023-10-28,Social,212,2153,22,7.84%,1.57%,984,268,0x7C66CC0776E6850BCCF4A289743FED5D85DF3DEE,822,283,1,Sports
779,2023-10-29,Search,464,3210,5,1.18%,1.88%,601,305,0xC5DE31094C7A774B99C51608E2181417D55D960A,549,261,0,Education
780,2023-10-30,Social,861,8985,44,2.58%,3.08%,970,251,0x31B523D81E71C6FD279FD6ECFB8348032065A145,346,99,1,Environment
781,2023-10-1,Display,778,3173,16,1.15%,1.60%,112,392,0x5229A21D215FB192DD0ECE6EAFFB8859B9EF0F3F,268,126,0,Shelter
782,2023-10-2,Social,597,8944,40,8.79%,1.71%,405,310,0x5B79F1DAD6CF88E9C830307F439A7B30B6E17E80,744,844,0,Sports
783,2023-10-3,Search,999,7227,20,1.07%,3.47%,145,221,0xD28A158B725801CA66D6F4F9B44139B67BE75FBD,361,706,0,Food
784,2023-10-4,Display,182,6524,17,5.24%,2.68%,133,281,0x24AE15450D14244B6E1B6850BA860F28D13BFD16,529,256,0,Environment
785,2023-10-5,Search,807,4878,16,3.96%,1.47%,119,270,0xE4B822FA9676382D4F8779A4CFBB21ACA2A25C27,161,165,0,Shelter
786,2023-10-6,Search,356,9874,25,1.95%,3.64%,179,211,0xE3EA91274643662C3FE890A7B5DF267C20D94CF2,120,641,0,Environment
787,2023-10-7,Social,112,6679,26,3.92%,8.25%,482,288,0xBCA51935358EC7BFAD4E68983DFC508A09CE9314,724,802,0,Sports
788,2023-10-8,Search,951,6149,21,4.79%,8.91%,858,81,0x0FA9F41534AAA2ABBB4AF9F6A842987FF5E952FB,465,262,1,Health
789,2023-10-9,Display,134,5340,40,1.98%,8.87%,649,228,0xFDA642234635EF886D62B6D5C2ED5FD3A4E2F090,823,355,0,Shelter
790,2023-10-10,Display,566,3390,18,4.31%,4.37%,835,482,0x187C27D67E3CEFC90E11AA50D40BD5CA6FE354F0,846,878,0,Education
791,2023-10-11,Social,710,6124,10,7.29%,4.11%,611,260,0xEA6B7AD553E9E5552AF9278D940D00327EC18AE8,815,934,1,Education
792,2023-10-12,Display,949,4885,34,5.37%,6.98%,652,315,0xDCE552401DB4AA7F6472E4589E187CCE6C5AF1FC,710,583,0,Education
793,2023-10-13,Social,276,8138,31,2.64%,1.90%,321,430,0xB5215570A0D31913166AE5B368ACC2C065456D3F,969,711,0,Shelter
794,2023-10-14,Social,607,4444,50,3.98%,3.68%,558,58,0xB378C19D9F0BD5014AECC2986B25C01A8B86BB7F,618,433,1,Shelter
795,2023-10-15,Display,123,7064,30,9.73%,3.74%,828,468,0x58512B262A1F677D8E126DD95BF22FB5D4B09A62,777,370,0,Education
796,2023-10-16,Search,860,5355,27,3.71%,6.26%,973,360,0xBD2CB3DB06ED089E10C99A993DDCA45BEE1EA92D,338,661,1,Health
797,2023-10-17,Social,328,6374,49,1.66%,9.64%,847,238,0x9FA4E3BC69C10A2BC134A5A02D285FFB12B341BF,974,906,0,Education
798,2023-10-18,Social,450,6167,8,8.86%,9.12%,638,152,0xAB8D9D3450ECE0E715F28C523EFD05EBD3173ABC,226,805,1,Food
799,2023-10-19,Social,172,5966,15,9.45%,9.76%,736,232,0xB2EEA437C20CE197AC623EB143F9BCCFC04F1811,304,657,1,Food
800,2023-10-20,Display,423,7778,34,9.90%,3.32%,211,424,0x8256DED9D8FB9448FDC3BAAD5185E719281782B8,188,516,1,Shelter
801,2023-10-21,Social,227,6289,25,8.73%,6.87%,335,175,0x1391CDA94F275C861AFA37831FB57F1713455684,542,206,0,Shelter
802,2023-10-22,Social,733,9090,49,5.50%,8.40%,467,122,0x7D99F0E0D28B3B987F9CD027B55639463406BA6A,98,608,1,Social Service
803,2023-10-23,Social,108,6190,8,2.43%,7.21%,810,266,0x0827F0D8523712BA2A2CB93BAD1A5015073896F2,715,730,0,Social Service
804,2023-10-24,Social,967,9276,24,9.31%,1.56%,561,328,0x84AD78E95D56E33DA070563EB0780A76AABFFBB4,948,911,1,Environment
805,2023-10-25,Display,141,7630,41,2.97%,4.15%,587,93,0x921C7C59E75BD356C09F2F48EFF2DC547481D5F2,213,684,1,Education
806,2023-10-26,Search,183,2756,8,5.80%,4.82%,227,481,0xFEEC7652D2E201E971D2554A66C5131D253ED53A,690,935,1,Food
807,2023-10-27,Search,403,9010,16,3.56%,8.06%,360,119,0x7918A6C5C8DD808EAB59B7ADF4251CEB56D1EAA4,586,850,1,Sports
808,2023-10-28,Display,886,9582,5,3.14%,8.76%,742,470,0x5101D393F5D36329C03CEA6282D9A0447FAF5E48,868,431,0,Sports
809,2023-10-29,Social,820,7163,36,6.94%,7.11%,955,244,0x69527B0F3C6D6847D6C0F8BB69702EC1C4B6C8A7,546,158,1,Environment
810,2023-10-30,Display,872,4376,6,6.42%,1.19%,242,284,0x0107920E51F4EA129AA3A03F6FE76650F7A61845,216,294,0,Environment
811,2023-10-1,Display,432,9521,28,1.33%,4.03%,974,198,0x8A1598A2889D5E2467FB0EDF97F652E5D7DF557A,222,110,1,Food
812,2023-10-2,Search,768,9033,44,7.92%,7.94%,998,80,0x9635DF777D03177AEFBB23B911A42B5018100B91,593,216,1,Shelter
813,2023-10-3,Display,701,4380,47,2.30%,7.64%,943,124,0x07498332ED64D1F73270FD35C0388A26F6B85524,459,820,1,Social Service
814,2023-10-4,Search,626,3120,33,2.51%,8.09%,894,382,0x6BFEE2AD6E8B448DEA1F007CAC9F0384A028133E,66,442,0,Sports
815,2023-10-5,Search,358,2181,6,2.57%,4.67%,214,212,0xE2A37A859782F44CFEF9DF9600C45A542850D8DE,40,305,0,Environment
816,2023-10-6,Social,658,9823,28,2.22%,6.32%,776,356,0xB2A4276C20398CA85ECBE1CCE052D8EB7C760AA4,829,638,0,Education
817,2023-10-7,Display,202,9077,33,2.52%,9.86%,997,271,0xCD4CD477119D399AE2795BE1DCC3A436467A8360,996,222,1,Health
818,2023-10-8,Social,552,2880,11,8.38%,9.37%,998,69,0x8A42DF5895FC9075EEBC8865F5192DB8EDF88375,818,948,0,Sports
819,2023-10-9,Social,769,3653,5,6.77%,8.37%,486,420,0x98FFDBA3BF40437E4F6B8F8BAE74EA4410DA9F99,23,417,0,Health
820,2023-10-10,Search,255,7484,33,1.87%,8.32%,487,233,0x615759DACD124EF20E8C3BD5AC0BCC7C2D1A0C8E,926,892,0,Sports
821,2023-10-11,Display,286,6146,24,5.14%,3.03%,153,453,0x27049916D9E1758917FEA65033E9DA9C49B46FD6,943,165,1,Social Service
822,2023-10-12,Search,486,2704,35,8.71%,9.22%,601,286,0x797C7F9F0DC263241024EAC3787EBBF509CFA271,337,134,0,Environment
823,2023-10-13,Search,102,4338,48,8.21%,8.01%,777,273,0xDA2C9912F78FE9433A3720EAF2363EA79FD3346D,985,345,1,Social Service
824,2023-10-14,Search,928,8696,9,3.36%,9.51%,497,410,0xA1CF5F1DB6B989A40334A67C98EDD6948090A5EB,914,714,1,Social Service
825,2023-10-15,Search,165,6249,49,9.36%,8.36%,678,183,0x11E13C9E8642CDE0217A2EF7DEE3AC1074B25080,860,347,1,Social Service
826,2023-10-16,Search,148,2793,23,4.35%,5.51%,264,297,0xC03E5B65A0073D740E2F8F1BEA9E7C605DAAA5E1,489,753,0,Health
827,2023-10-17,Display,833,8086,25,4.79%,5.97%,731,281,0x2739A2C4CC64189BBBA418A7524DB5C698D3B892,448,973,1,Social Service
828,2023-10-18,Search,720,3926,49,3.36%,3.18%,943,386,0x0ECC021AC43CC4B173745F0F98CC20C0697569F8,774,104,1,Shelter
829,2023-10-19,Social,337,8572,48,2.89%,6.12%,883,244,0xC673F76A0CBBCFC70F532066EF4FEE7EC37F388F,838,812,0,Shelter
830,2023-10-20,Display,397,6152,26,4.44%,6.83%,102,273,0x4AA64E5ABD3F9A17599574BDA3C1A24551B332FB,374,326,1,Shelter
831,2023-10-21,Search,694,4661,20,5.57%,2.73%,565,297,0x798847EACD0708407DA2AFB109905915613CB920,704,162,0,Social Service
832,2023-10-22,Social,552,8024,22,5.64%,9.28%,456,105,0xC385F5477F4E1668A0DD3BE7C34A4E152B3FC118,540,578,1,Environment
833,2023-10-23,Display,713,2961,46,1.47%,2.82%,480,166,0x02189C80F0B2FACBF5F2F394343801AE1A481B9E,294,664,0,Education
834,2023-10-24,Social,992,5390,40,3.11%,6.68%,148,494,0xA9CBDD542CE27BB0C936DB12BF39A8B4CE693899,730,236,1,Environment
835,2023-10-25,Search,334,6308,18,4.89%,1.29%,629,108,0xAD7A232E7E1BF27B7C50366AB5783ACB33F631FF,911,433,0,Shelter
836,2023-10-26,Search,466,9522,21,4.03%,3.38%,406,339,0x551AE3729D0635CD776A809B84AEDB4E6007DA5E,284,822,1,Education
837,2023-10-27,Social,459,6773,36,9.78%,8.95%,749,231,0x73F9EB38D26834B9E3FC35E41495922B73DC51D1,407,682,0,Environment
838,2023-10-28,Search,159,5917,15,3.51%,6.63%,997,118,0xBC0B01F205B0DD14C064FDA04B1D79EA84213279,807,396,0,Food
839,2023-10-29,Social,928,9359,21,1.95%,3.14%,583,453,0xDBDD7119147C88BD27199C8F987BF03EED0646DD,676,739,0,Food
840,2023-10-30,Search,968,7763,6,1.92%,3.14%,180,251,0x3E12A6DB0DBA5F390DDD2A35C55003D5896A449A,601,438,0,Shelter
841,2023-10-1,Social,591,9413,25,1.99%,7.88%,187,414,0x3067D3EB50A7ADBA80C9AADDF50DF73B79EAF124,36,178,1,Health
842,2023-10-2,Search,558,7729,34,6.73%,6.85%,366,245,0xC546FB852078322186D1731D67275DA6EC8B7618,166,757,1,Education
843,2023-10-3,Search,523,4665,14,1.53%,5.20%,872,111,0xD575D3D26EA537E62D25F579741D3964D3D207FE,160,55,1,Social Service
844,2023-10-4,Search,748,4051,20,3.28%,5.79%,406,66,0x8476B00C7B95F4A109155773DE026F40E1A18A68,240,412,0,Food
845,2023-10-5,Social,478,4563,36,6.06%,5.92%,536,153,0x6B5B2DBA826CB5B494141655C60D2A8BE6EA2A69,673,29,0,Education
846,2023-10-6,Display,827,8141,35,3.99%,5.37%,536,253,0x8965E1508D9623A2A308A9B0763634DDB4EE758F,803,382,1,Education
847,2023-10-7,Social,744,2176,37,1.91%,5.30%,311,115,0x0AEED55604612D2EFA4F9358F14A12137CE6874B,148,539,1,Education
848,2023-10-8,Display,877,3461,14,8.17%,2.63%,413,251,0xEC08C74C843CAA30715317C0BBDAEFD2A8D3D958,218,259,0,Sports
849,2023-10-9,Search,605,4638,17,8.75%,5.98%,433,412,0xA4DABF2D32881A75DC07463244FB6A1BD0329010,27,98,0,Shelter
850,2023-10-10,Search,133,5087,8,2.18%,2.98%,723,125,0xB6851F35994E62FAB25A77C36CB987D97C58B126,542,76,1,Environment
851,2023-10-11,Search,753,2426,43,4.49%,8.36%,517,124,0xA65C363C61BA8A1349CFE23BE09C383068B1780A,556,770,0,Social Service
852,2023-10-12,Social,892,5470,11,4.20%,5.19%,308,348,0xAA0A7125929B45E6953B58C2B7C2CC195A64C7BD,769,534,1,Education
853,2023-10-13,Display,420,8023,40,7.69%,7.29%,837,472,0xA9A20DEFAEE0F0189A763D86E800CA52B5751C18,951,39,0,Social Service
854,2023-10-14,Social,121,9209,45,6.26%,9.68%,560,373,0x0B3C0AD9900DBEDBB0A24D439FF857FCFA322511,401,922,0,Environment
855,2023-10-15,Display,367,8793,43,7.16%,1.14%,695,468,0x90D88E7FBCDBF2896AFFE241CE576E703050E96D,12,224,1,Education
856,2023-10-16,Display,217,3051,19,8.63%,8.37%,551,201,0x3398B3B2DDB83D96BB4EC70629C1747C2091F95A,463,7,1,Social Service
857,2023-10-17,Search,957,6554,20,8.04%,3.34%,692,96,0x6C5305B768EAB18820C137A7E8C53C58B9C176CB,0,578,0,Social Service
858,2023-10-18,Display,407,9475,21,2.21%,9.17%,777,148,0xA485C323D2C3363B50E512495B7A83923F3D1655,200,949,1,Shelter
859,2023-10-19,Search,385,9283,43,4.37%,4.81%,210,437,0x8FAB9F1DC31440C468ABF7AC1A21A16F4837D217,392,938,1,Shelter
860,2023-10-20,Display,764,4297,29,1.04%,3.33%,532,226,0xCDB1EA173C06B5D29DAD129DB4DC263D9F7D6094,752,476,1,Education
861,2023-10-21,Display,998,6852,45,4.27%,5.80%,589,425,0x85CC158665450CB010695D91E5AC9AAFEA2ED94D,237,447,1,Food
862,2023-10-22,Search,453,5457,46,6.34%,3.89%,780,357,0xCF652DCDFD40ABA19B9D328CE0D6AEFD76EE6E28,133,845,0,Shelter
863,2023-10-23,Display,423,4800,33,1.76%,8.09%,619,295,0x79CA97CA5EEF5E6D26EC66012AA503938924AA7C,330,205,0,Health
864,2023-10-24,Social,331,6656,32,3.44%,8.55%,296,453,0xC7E252CED128B96C1701BFEE2FFEBDB759CE3DA1,761,451,0,Food
865,2023-10-25,Display,178,7298,47,1.55%,1.77%,521,134,0xB0539A02F8D5441D9EF5C8432BD4C7B679439606,404,775,1,Shelter
866,2023-10-26,Social,794,3429,31,1.42%,2.01%,826,394,0x7034669FC84DDFE1CCA319F08671A867788E5C99,912,620,1,Health
867,2023-10-27,Display,885,8153,40,2.86%,9.44%,181,456,0x04C397564AE92E950099A0DFCBC9F5A43377DBFC,396,200,1,Health
868,2023-10-28,Search,216,8006,28,5.00%,2.39%,889,367,0xA398AA0CCBFAEA628CD04B131EE8E72888AED88C,590,985,0,Environment
869,2023-10-29,Social,483,5948,24,1.81%,2.51%,697,476,0x482996DB86EE194353DAD993C917FE516F3ACF21,218,747,0,Health
870,2023-10-30,Search,515,3129,17,9.03%,4.39%,504,365,0x94CBE8E4AD54D52401DBE2B8F4CF8360AFC33D5E,267,727,1,Environment
871,2023-10-1,Display,371,4061,33,2.51%,4.37%,281,195,0x9CD8F948B3AE2135002DC5644217042E9A4A7F5B,786,881,0,Social Service
872,2023-10-2,Search,726,6354,34,5.29%,2.94%,891,373,0xB945C7FC07D4D2A752EE374203B9B8F4D58D134D,829,570,1,Environment
873,2023-10-3,Search,786,9453,49,4.29%,9.44%,452,264,0x3511C812F3AE52A232E3D7D2913C2BB1214C6D13,628,832,1,Health
874,2023-10-4,Display,356,4244,20,7.82%,6.11%,151,452,0x8C77ACD02F55B78A5C4CE2F60E88E736DEBC4AFD,970,410,0,Education
875,2023-10-5,Search,138,8069,49,1.01%,6.12%,706,161,0xE2ABCF01E3658B75B7DAB48E23292C5DC8CEBD1C,990,40,1,Environment
876,2023-10-6,Display,342,7525,34,6.39%,6.76%,149,94,0x33A7A4EE53C6199EC053F87887C0DAAF21100FC2,601,208,1,Food
877,2023-10-7,Search,513,2170,29,6.97%,8.99%,525,113,0xAB58E0E4A393FBAEC565CD9F5AFCD16E8D707B9A,338,141,1,Education
878,2023-10-8,Social,359,2481,26,4.80%,8.85%,260,209,0x3640B5BEAEF76A781A5ADC8765831D3AA4E7EB87,359,946,0,Shelter
879,2023-10-9,Display,195,2820,25,4.10%,1.51%,671,483,0x966A659CF3E6B6275985DF85A49A587D61DE5FE1,895,820,1,Education
880,2023-10-10,Display,841,3303,17,4.24%,2.65%,746,86,0xC3B8B7FF27D655B6277C8E026C1E64C633C7FF8A,685,278,1,Food
881,2023-10-11,Social,660,5406,37,8.72%,1.22%,668,118,0x8B88D7A8396285689FE238146CB98E6185AE945F,400,560,0,Food
882,2023-10-12,Display,743,4228,27,3.55%,4.46%,987,354,0x2B1DD7460A9FCCE17192623F0805907D4F1479CA,421,25,0,Health
883,2023-10-13,Search,672,6480,16,8.25%,8.48%,126,196,0x18129FB8F4E7BC542A8B806F11A7A0F4354FBA8F,203,245,1,Sports
884,2023-10-14,Display,493,3107,17,3.46%,6.08%,773,327,0xA15939A48288E2BF66DAB88F10F6BB81FCEC1B09,250,595,0,Social Service
885,2023-10-15,Display,308,5619,42,9.78%,3.53%,938,237,0xC8F5C722E74458A010CBF01E4D4D05C3119D1654,129,9,1,Environment
886,2023-10-16,Social,572,8962,12,6.15%,2.22%,694,168,0x40EAA6D4D1154DA47E14187C04078353361AC535,943,592,1,Education
887,2023-10-17,Display,641,7206,6,8.92%,4.62%,932,234,0xE99C3D231671B48E03707888DB2B2B7C49988D10,704,483,1,Sports
888,2023-10-18,Display,908,9539,18,7.29%,1.40%,806,383,0xC1688074E9287D4BFFAA4D2928248EC9D28F1C20,661,238,1,Health
889,2023-10-19,Display,242,5589,38,7.96%,1.67%,955,371,0x992554F6650D5115720E826B5FC321B0FFC4C407,743,781,0,Social Service
890,2023-10-20,Search,363,7469,25,8.20%,1.24%,450,340,0xF40A20E56EF17B1FEDCE85483765C437DE8AC007,655,23,1,Sports
891,2023-10-21,Search,712,7126,47,8.39%,5.70%,598,176,0xA700A1CA64F9E98AEC56D29B4B22CEA2D3507A69,65,34,1,Environment
892,2023-10-22,Social,275,5179,21,5.24%,8.67%,618,153,0xA567D9705581CA27186F0E36988445EC48AE3F75,346,467,1,Health
893,2023-10-23,Search,997,7701,23,9.29%,7.93%,828,420,0xCB602BE4F3193EAF41B6CF5D862010D32E98795D,838,954,0,Sports
894,2023-10-24,Display,840,4771,35,1.84%,8.00%,568,137,0xE85320455EFD7C01890D9B3CF7C47FAA5AFC7FA1,409,526,0,Food
895,2023-10-25,Social,362,6988,40,2.41%,5.04%,143,447,0xAE75FDC8988095E22AF8F2E7652E904DA07688AF,427,863,1,Social Service
896,2023-10-26,Social,578,8686,12,4.88%,8.29%,319,279,0x14D3523134485AE687D7E405728F336B975441AF,21,186,1,Education
897,2023-10-27,Search,173,7344,40,3.91%,1.86%,678,112,0x2FFCE62536D9BAFDD051E86C5245C82D1A600502,309,780,1,Food
898,2023-10-28,Search,467,7888,17,9.95%,1.45%,830,220,0x5B59614045EB35E3AEB23860EA9E7231BAA42C30,99,766,1,Food
899,2023-10-29,Display,186,3996,27,3.00%,8.23%,833,360,0x22EF8202AA5B8BBDBF06E5935590774AC0D8A9FF,406,382,0,Health
900,2023-10-30,Display,825,5273,34,1.74%,1.94%,108,300,0xA5F51A50C42A22B218D8E3757C683EEC2E8FC27D,33,540,1,Sports
901,2023-10-1,Search,250,2211,34,9.73%,6.10%,189,341,0x344E7189824CD59C01B426122B17B40A61013688,842,10,1,Social Service
902,2023-10-2,Social,895,2842,11,2.70%,5.31%,391,362,0xF9016687469ED33215430C8B7251F8C585E5593D,155,298,1,Social Service
903,2023-10-3,Social,384,8062,25,2.52%,7.70%,457,135,0x11B6DDB96C407B2E894F9228993090B8BB0CA1A7,307,457,1,Health
904,2023-10-4,Display,594,7830,27,6.84%,5.24%,340,466,0x75270F1C1B8746864A92979531A7710852CE8E97,415,117,0,Social Service
905,2023-10-5,Social,391,7409,9,5.89%,2.68%,156,381,0x2BD8E1EB22398924535CF625C41C0BB7E55BA3F9,542,606,1,Food
906,2023-10-6,Search,652,9387,5,3.76%,8.04%,408,188,0x81C48AF933DA5AC68E14DBADF09655BEAA407929,191,232,0,Education
907,2023-10-7,Display,261,6305,43,2.66%,1.49%,398,425,0x227773D7ED61B3B20DDED20F2746E7684C72819D,567,547,1,Environment
908,2023-10-8,Search,773,9788,5,4.63%,1.43%,500,431,0x23E087F427C1A05207D858DB96D0435218F3ACEE,224,738,0,Sports
909,2023-10-9,Social,644,6123,19,6.74%,9.84%,672,57,0x3A9AD4480F03AE8BD1FBE2959D517FB41630C8C4,415,901,0,Health
910,2023-10-10,Social,746,2323,18,7.73%,5.53%,289,79,0x81C9E954C08E6ED6DCDFB22E84E99601AF0BBAE6,252,353,0,Sports
911,2023-10-11,Display,749,6305,28,1.08%,4.55%,414,264,0xF7846E04FF65F3A599C55521562A8818E3A41F8A,141,535,1,Environment
912,2023-10-12,Display,360,2108,27,7.33%,8.65%,147,267,0x2EBFE568764CB9DAC50DEFB801E60E11F753FAB4,774,415,0,Education
913,2023-10-13,Social,562,3343,8,9.46%,4.21%,810,341,0xC9625AA37A79ECAB1A70027866A10146F57A0639,153,138,0,Sports
914,2023-10-14,Search,208,5451,21,8.33%,1.26%,935,417,0xE34B0C77EC6080D0129418D194129AD97A07FC23,641,970,1,Health
915,2023-10-15,Social,862,5509,37,6.77%,3.34%,400,211,0xA2601212EA6B516D6B9FD9AF461FE575ADC10577,291,392,0,Education
916,2023-10-16,Search,505,2505,50,7.42%,3.65%,624,347,0x24A235FA8F18F38F51989A79136FBB2765577A72,973,390,0,Food
917,2023-10-17,Display,462,7765,31,2.44%,9.94%,405,118,0xD2A7718821F89BBFD90569AFD2E77121481B257F,878,103,0,Environment
918,2023-10-18,Social,448,9900,35,3.03%,9.73%,741,120,0xEBCD751FFBD2378FB8365577E07AED4F8D7DEFAD,898,696,0,Social Service
919,2023-10-19,Social,699,4436,44,4.89%,5.51%,255,348,0xBE29DCEAAEF6DB443BF195E6D2C70A08FD8DD0EF,751,972,1,Environment
920,2023-10-20,Social,442,6819,39,6.41%,4.71%,136,406,0x30C6928831C06B9600F88EFD8F662FC5D3ADE18E,479,957,1,Education
921,2023-10-21,Search,954,5932,50,5.04%,5.64%,256,301,0xADDE217CB96ACEEB96AE6D0427893F6EF3F1234E,875,471,1,Sports
922,2023-10-22,Display,805,4939,21,7.70%,8.56%,235,74,0xD8D0D46E40B595456014513B077C11F521FB9E61,399,419,1,Sports
923,2023-10-23,Display,273,9297,8,6.03%,8.75%,956,269,0xBA0FECFC8C95FDFBA2330FC05396A73AA7BAA5C3,980,521,1,Shelter
924,2023-10-24,Display,472,6371,41,1.77%,5.23%,390,300,0xAAE4E13C099B3FD94F4DEA8A999C61AD4DFC2C94,846,534,0,Sports
925,2023-10-25,Search,974,4204,39,4.24%,5.18%,296,275,0x1C3BA815EBD28349A034CDF570E5E5F826725A0E,858,966,0,Education
926,2023-10-26,Display,857,6159,10,4.30%,4.11%,473,462,0x0B4564EED425A73F1DFD35007687F265560B1CB1,2,949,1,Health
927,2023-10-27,Search,516,5898,19,8.22%,7.90%,699,174,0x97108AB6C1EEB60CC02B0BB734A90AE83FF502B1,142,453,1,Environment
928,2023-10-28,Search,154,6834,25,2.09%,6.53%,486,317,0xA841751540645AD84E51498BF8538077E2C21BD6,456,520,1,Environment
929,2023-10-29,Display,961,3624,23,2.11%,4.10%,810,278,0x48E900243B0A7B52B7EEEBBA47153D5B1ED7A529,141,37,1,Environment
930,2023-10-30,Social,470,6419,10,9.54%,9.21%,531,134,0xDFAC16719910E830ADFD01A99BF83EBFB89E873B,983,1000,1,Shelter
931,2023-10-1,Display,683,3310,17,7.81%,4.75%,276,499,0xE9BD50FE3FF0694DFABA5E68463E3696B2283DEB,784,526,0,Shelter
932,2023-10-2,Search,554,3803,13,4.49%,4.66%,813,172,0x0F7D2B228BB14DE5866381D9D539495AC539425A,364,209,1,Sports
933,2023-10-3,Social,110,8170,43,9.65%,9.24%,707,494,0xE8B9DD02C86ECD6A49B83C8D582965B427A27254,590,990,0,Sports
934,2023-10-4,Display,964,4261,23,8.75%,9.51%,430,333,0x21EA9FDB12B62BBD607BE10CFF8C3CBF534D429F,415,704,1,Social Service
935,2023-10-5,Search,380,5098,14,5.68%,2.72%,341,272,0x0BB262CD72D72C8A1E98DDBAECE06FF69ECAA976,403,574,0,Health
936,2023-10-6,Search,638,7070,24,6.66%,5.64%,556,256,0xFF3C3C5A3C70237A4F343250A10AE3C718E1BAF5,854,324,1,Health
937,2023-10-7,Display,939,8050,28,9.86%,4.96%,143,434,0x727A9E5A6FF1066F9869A8D8C7615B81BD5980DB,686,403,0,Shelter
938,2023-10-8,Search,801,3958,26,8.46%,7.75%,540,401,0x2020FE34CBB27A1242D918C646A0BFEE12C6ED59,837,830,0,Environment
939,2023-10-9,Search,534,7294,50,2.40%,7.67%,690,480,0x7B3E2F66763FCC415CA3F7DAF520AEA128923565,969,176,0,Health
940,2023-10-10,Display,591,2445,50,3.57%,3.62%,296,234,0x3A49CF5A0C96F76A127DEE54FBFA1AE16C8F5BD7,249,735,1,Education
941,2023-10-11,Search,953,8634,49,5.08%,1.26%,771,113,0x3F3A94D9BE46BB50660D5E1F545B5E9E7E1D0654,692,168,1,Health
942,2023-10-12,Search,232,7425,48,1.46%,8.94%,296,385,0xD44B4A4B70C9B20083B2136ED45DEE9B5F84DCFD,776,860,0,Food
943,2023-10-13,Search,968,5715,12,8.04%,1.98%,143,319,0x4FD2471A3BA8507CCF3574260C2A383271769059,651,701,1,Food
